size temperature err_m err_ms
80 2.42 0.00238138 0.788117
80 2.421 0.00455801 1.27207
80 2.422 0.0025163 0.80058
80 2.423 0.00254145 0.729975
80 2.424 0.00300843 0.95945
80 2.425 0.00237629 0.765445
80 2.426 0.00261531 0.779632
80 2.427 0.00273162 0.843257
80 2.428 0.00286093 0.681433
80 2.429 0.00302756 0.800054
80 2.43 0.00232513 0.670108
80 2.431 0.00308997 0.669944
80 2.432 0.00264282 0.743255
80 2.433 0.0024545 0.625683
80 2.434 0.00303592 0.675726
80 2.435 0.00220613 0.638538
80 2.436 0.00234056 0.641992
80 2.437 0.00250558 0.795479
80 2.438 0.00208167 0.566007
80 2.439 0.00237655 0.771151
80 2.44 0.00236164 0.664261
80 2.441 0.00304604 0.620271
80 2.442 0.0024999 0.669531
80 2.443 0.00251087 0.712016
80 2.444 0.00245569 0.63902
80 2.445 0.00272946 0.733577
80 2.446 0.00241813 0.642818
80 2.447 0.00301951 0.580276
80 2.448 0.00246806 0.617715
80 2.449 0.00237576 0.742132
80 2.45 0.0036543 0.951496
80 2.451 0.00251647 0.665133
80 2.452 0.00233609 0.704284
80 2.453 0.00239255 0.638286
80 2.454 0.00243026 0.588173
80 2.455 0.0026276 0.544207
80 2.456 0.00243165 0.607081
80 2.457 0.0026359 0.656329
80 2.458 0.00288573 0.5179
80 2.459 0.00229139 0.673664
80 2.46 0.00239082 0.514491
80 2.461 0.00205892 0.54719
80 2.462 0.00216035 0.633765
80 2.463 0.00223688 0.594752
80 2.464 0.00232875 0.717004
80 2.465 0.00230261 0.594437
80 2.466 0.00199547 0.447693
80 2.467 0.00214363 0.502542
80 2.468 0.0024285 0.541849
80 2.469 0.00262135 0.629792
80 2.47 0.00227489 0.526242
80 2.471 0.00228895 0.561256
80 2.472 0.002518 0.608365
80 2.473 0.00223846 0.586179
80 2.474 0.00199336 0.539963
80 2.475 0.00324547 0.641252
80 2.476 0.00403781 0.908091
80 2.477 0.0023728 0.637558
80 2.478 0.00212271 0.451221
80 2.479 0.00240843 0.556131
80 2.48 0.00234602 0.499615
80 2.481 0.00239091 0.63906
80 2.482 0.00211663 0.509378
80 2.483 0.00229738 0.611617
80 2.484 0.00205427 0.492954
80 2.485 0.0025762 0.525966
80 2.486 0.0022848 0.532476
80 2.487 0.00380818 0.761484
80 2.488 0.00267964 0.578086
80 2.489 0.00230589 0.575479
80 2.49 0.00238526 0.589766
80 2.491 0.00308947 0.70364
80 2.492 0.00229949 0.504399
80 2.493 0.00213885 0.547958
80 2.494 0.00294462 0.521923
80 2.495 0.00296534 0.503682
80 2.496 0.00216002 0.498707
80 2.497 0.0021323 0.457983
80 2.498 0.00234091 0.49724
80 2.499 0.00275082 0.578316
