J2 temperature m m2 m4 ms e sp_h 
0.2 1.965 0.999676 0.999359 0.998744 0.000336642 -239.845 0.00383669 
0.2 1.965 0.999746 0.999497 0.999016 0.000275597 -239.879 0.00312527 
0.2 1.97 0.999754 0.999513 0.999047 0.000258857 -239.883 0.0029218 
0.2 1.97 0.999712 0.99943 0.998884 0.000304419 -239.863 0.00341962 
0.2 1.97 0.999796 0.999596 0.999209 0.000209055 -239.902 0.00244499 
0.2 1.975 0.999672 0.999351 0.998727 0.000326705 -239.843 0.00381128 
0.2 1.975 0.999754 0.999513 0.999045 0.00024605 -239.882 0.00287037 
0.2 1.975 0.999746 0.999497 0.999014 0.000253949 -239.878 0.00296252 
0.2 1.98 0.999764 0.999533 0.999085 0.000243652 -239.888 0.00276548 
0.2 1.98 0.999698 0.999402 0.998828 0.000300444 -239.855 0.00349608 
0.2 1.98 0.999662 0.999331 0.99869 0.000355846 -239.84 0.00396691 
0.2 1.985 0.999664 0.999335 0.998697 0.000344942 -239.84 0.00393457 
0.2 1.985 0.999672 0.999351 0.998727 0.000325059 -239.843 0.00377297 
0.2 1.985 0.999704 0.999414 0.998853 0.000309944 -239.86 0.00345899 
0.2 1.99 0.999644 0.999295 0.99862 0.000363481 -239.83 0.00410513 
0.2 1.99 0.999672 0.999351 0.998727 0.000328262 -239.843 0.00376615 
0.2 1.99 0.999592 0.999193 0.99842 0.000437866 -239.806 0.00491276 
0.2 1.995 0.999684 0.999375 0.998776 0.000331837 -239.849 0.0037638 
0.2 1.995 0.999652 0.999311 0.99865 0.000350822 -239.834 0.00398312 
0.2 1.995 0.999618 0.999244 0.998517 0.000375643 -239.817 0.00433825 
0.2 2 0.99959 0.999189 0.99841 0.000417595 -239.804 0.00470867 
0.2 2 0.99967 0.999347 0.998722 0.000352555 -239.842 0.00397407 
0.2 2 0.999674 0.999355 0.998739 0.000356686 -239.845 0.00393417 
0.2 2.005 0.99962 0.999248 0.998527 0.0003918 -239.818 0.00443455 
0.2 2.005 0.999696 0.999398 0.998821 0.000310603 -239.854 0.00356922 
0.2 2.005 0.999686 0.999379 0.998783 0.00032027 -239.85 0.00357851 
0.2 2.01 0.99971 0.999426 0.998874 0.000284373 -239.861 0.00325968 
0.2 2.01 0.99965 0.999307 0.998643 0.000358085 -239.832 0.00410461 
0.2 2.01 0.99977 0.999545 0.999108 0.000230204 -239.89 0.00260492 
0.2 2.015 0.999638 0.999283 0.998596 0.000364712 -239.827 0.00410311 
0.2 2.015 0.999648 0.999303 0.998635 0.000351171 -239.832 0.00394826 
0.2 2.015 0.999672 0.999351 0.998727 0.000320219 -239.843 0.00366146 
0.2 2.02 0.999702 0.99941 0.998843 0.000290653 -239.857 0.00331517 
0.2 2.02 0.999774 0.999553 0.999126 0.000252917 -239.894 0.0027172 
0.2 2.02 0.999668 0.999343 0.998713 0.000335137 -239.841 0.00375574 
0.2 2.025 0.999618 0.999244 0.998517 0.000370078 -239.817 0.00421066 
0.2 2.025 0.999448 0.998908 0.997861 0.000561743 -239.738 0.0061601 
0.2 2.025 0.999698 0.999402 0.998828 0.000297718 -239.855 0.0033541 
0.2 2.03 0.999674 0.999355 0.998736 0.000323829 -239.844 0.0036092 
0.2 2.03 0.999706 0.999418 0.998861 0.000301161 -239.86 0.00328563 
0.2 2.03 0.999702 0.99941 0.998844 0.000293162 -239.857 0.00329421 
0.2 2.035 0.999688 0.999383 0.998791 0.000321506 -239.851 0.00354124 
0.2 2.035 0.999626 0.99926 0.998551 0.000384281 -239.823 0.00415349 
0.2 2.035 0.999766 0.999537 0.999092 0.000231216 -239.888 0.00258479 
0.2 2.04 0.999712 0.999431 0.998887 0.000317503 -239.865 0.00328228 
0.2 2.04 0.999704 0.999414 0.998853 0.000305509 -239.86 0.00328649 
0.2 2.04 0.999474 0.998959 0.997962 0.000537418 -239.751 0.00577642 
0.2 2.045 0.999618 0.999244 0.998519 0.000378194 -239.817 0.00419582 
0.2 2.045 0.999656 0.99932 0.99867 0.000373676 -239.838 0.00386853 
0.2 2.045 0.999578 0.999165 0.998366 0.000439213 -239.799 0.0048295 
